id,fecha,hora,ciudad,tipo_cliente,tiempo_en_pagina,rebote,conversion,pais,pais_iso,latitud,longitud,articulo_id,descripcion
5327.0,2024-08-09,22:00:00,Porto,Recurrente,156.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,13.0,chándal estampado XXL
5328.0,2024-08-09,23:00:00,Barcelona,Recurrente,169.0,1.0,1.0,España,ES,41.3874,2.1686,4.0,chándal dorado L
5329.0,2024-08-10,00:00:00,Valencia,Recurrente,174.0,1.0,0.0,España,ES,39.4699,-0.3763,9.0,chándal estampado S
5330.0,2024-08-10,01:00:00,Valencia,Recurrente,134.0,1.0,1.0,España,ES,39.4699,-0.3763,10.0,chándal estampado M
5331.0,2024-08-10,02:00:00,Sevilla,Recurrente,155.0,1.0,1.0,España,ES,37.3891,-5.9845,3.0,chándal dorado M
5332.0,2024-08-10,03:00:00,Lisboa,Recurrente,160.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,7.0,chándal dorado XXXL
5333.0,2024-08-10,04:00:00,Coimbra,Recurrente,170.0,0.0,1.0,Portugal,PT,40.211,-8.4292,5.0,chándal dorado XL
5334.0,2024-08-10,05:00:00,Madrid,Recurrente,168.0,0.0,1.0,España,ES,40.4168,-3.7038,14.0,chándal estampado XXXL
5335.0,2024-08-10,06:00:00,Lisboa,Nuevo,75.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,11.0,chándal estampado L
5336.0,2024-08-10,07:00:00,Porto,Nuevo,78.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,1.0,chándal dorado XS
5337.0,2024-08-10,08:00:00,Porto,Recurrente,156.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,3.0,chándal dorado M
5338.0,2024-08-10,09:00:00,Porto,Recurrente,151.0,1.0,1.0,Portugal,PT,41.1579,-8.6291,9.0,chándal estampado S
5339.0,2024-08-10,10:00:00,Sevilla,Nuevo,80.0,0.0,0.0,España,ES,37.3891,-5.9845,13.0,chándal estampado XXL
5340.0,2024-08-10,11:00:00,Sevilla,Recurrente,179.0,0.0,0.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
5341.0,2024-08-10,12:00:00,Bilbao,Nuevo,71.0,0.0,0.0,España,ES,43.263,-2.935,5.0,chándal dorado XL
5342.0,2024-08-10,13:00:00,Porto,Nuevo,89.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
5343.0,2024-08-10,14:00:00,Lisboa,Recurrente,134.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,5.0,chándal dorado XL
5344.0,2024-08-10,15:00:00,Coimbra,Recurrente,155.0,1.0,1.0,Portugal,PT,40.211,-8.4292,11.0,chándal estampado L
5345.0,2024-08-10,16:00:00,Barcelona,Nuevo,80.0,1.0,0.0,España,ES,41.3874,2.1686,4.0,chándal dorado L
5346.0,2024-08-10,17:00:00,Lisboa,Recurrente,195.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,14.0,chándal estampado XXXL
5347.0,2024-08-10,18:00:00,Coimbra,Recurrente,160.0,0.0,0.0,Portugal,PT,40.211,-8.4292,4.0,chándal dorado L
5348.0,2024-08-10,19:00:00,Coimbra,Recurrente,125.0,0.0,0.0,Portugal,PT,40.211,-8.4292,4.0,chándal dorado L
5349.0,2024-08-10,20:00:00,Madrid,Recurrente,189.0,0.0,1.0,España,ES,40.4168,-3.7038,2.0,chándal dorado S
5350.0,2024-08-10,21:00:00,Barcelona,Recurrente,166.0,0.0,1.0,España,ES,41.3874,2.1686,7.0,chándal dorado XXXL
5351.0,2024-08-10,22:00:00,Lisboa,Recurrente,176.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,3.0,chándal dorado M
5352.0,2024-08-10,23:00:00,Coimbra,Nuevo,89.0,1.0,1.0,Portugal,PT,40.211,-8.4292,1.0,chándal dorado XS
5353.0,2024-08-11,00:00:00,Coimbra,Recurrente,168.0,0.0,0.0,Portugal,PT,40.211,-8.4292,12.0,chándal estampado XL
5354.0,2024-08-11,01:00:00,Sevilla,Recurrente,186.0,1.0,0.0,España,ES,37.3891,-5.9845,11.0,chándal estampado L
5355.0,2024-08-11,02:00:00,Barcelona,Recurrente,155.0,0.0,0.0,España,ES,41.3874,2.1686,10.0,chándal estampado M
5356.0,2024-08-11,03:00:00,Valencia,Recurrente,181.0,0.0,1.0,España,ES,39.4699,-0.3763,3.0,chándal dorado M
5357.0,2024-08-11,04:00:00,Madrid,Recurrente,185.0,0.0,1.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
5358.0,2024-08-11,05:00:00,Coimbra,Nuevo,73.0,1.0,0.0,Portugal,PT,40.211,-8.4292,12.0,chándal estampado XL
5359.0,2024-08-11,06:00:00,Sevilla,Nuevo,62.0,0.0,0.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
5360.0,2024-08-11,07:00:00,Sevilla,Recurrente,160.0,0.0,1.0,España,ES,37.3891,-5.9845,10.0,chándal estampado M
5361.0,2024-08-11,08:00:00,Coimbra,Recurrente,164.0,0.0,1.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
5362.0,2024-08-11,09:00:00,Madrid,Recurrente,102.0,1.0,0.0,España,ES,40.4168,-3.7038,1.0,chándal dorado XS
5363.0,2024-08-11,10:00:00,Coimbra,Recurrente,166.0,0.0,1.0,Portugal,PT,40.211,-8.4292,6.0,chándal dorado XXL
5364.0,2024-08-11,11:00:00,Porto,Recurrente,148.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,10.0,chándal estampado M
5365.0,2024-08-11,12:00:00,Porto,Recurrente,162.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,1.0,chándal dorado XS
5366.0,2024-08-11,13:00:00,Valencia,Nuevo,66.0,1.0,0.0,España,ES,39.4699,-0.3763,2.0,chándal dorado S
5367.0,2024-08-11,14:00:00,Lisboa,Recurrente,190.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,3.0,chándal dorado M
5368.0,2024-08-11,15:00:00,Sevilla,Recurrente,160.0,0.0,0.0,España,ES,37.3891,-5.9845,11.0,chándal estampado L
5369.0,2024-08-11,16:00:00,Porto,Recurrente,156.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,11.0,chándal estampado L
5370.0,2024-08-11,17:00:00,Valencia,Recurrente,194.0,0.0,1.0,España,ES,39.4699,-0.3763,14.0,chándal estampado XXXL
5371.0,2024-08-11,18:00:00,Porto,Recurrente,143.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,6.0,chándal dorado XXL
5372.0,2024-08-11,19:00:00,Valencia,Recurrente,145.0,0.0,0.0,España,ES,39.4699,-0.3763,11.0,chándal estampado L
5373.0,2024-08-11,20:00:00,Valencia,Recurrente,145.0,0.0,1.0,España,ES,39.4699,-0.3763,7.0,chándal dorado XXXL
5374.0,2024-08-11,21:00:00,Valencia,Recurrente,164.0,0.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
5375.0,2024-08-11,22:00:00,Coimbra,Recurrente,173.0,1.0,1.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
5376.0,2024-08-11,23:00:00,Lisboa,Recurrente,178.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,7.0,chándal dorado XXXL
5377.0,2024-08-12,00:00:00,Madrid,Recurrente,104.0,0.0,0.0,España,ES,40.4168,-3.7038,6.0,chándal dorado XXL
5378.0,2024-08-12,01:00:00,Madrid,Recurrente,107.0,0.0,0.0,España,ES,40.4168,-3.7038,5.0,chándal dorado XL
5379.0,2024-08-12,02:00:00,Barcelona,Nuevo,91.0,1.0,0.0,España,ES,41.3874,2.1686,10.0,chándal estampado M
5380.0,2024-08-12,03:00:00,Barcelona,Recurrente,155.0,1.0,1.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
5381.0,2024-08-12,04:00:00,Bilbao,Recurrente,154.0,0.0,0.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
5382.0,2024-08-12,05:00:00,Lisboa,Recurrente,154.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,5.0,chándal dorado XL
5383.0,2024-08-12,06:00:00,Coimbra,Recurrente,149.0,1.0,0.0,Portugal,PT,40.211,-8.4292,10.0,chándal estampado M
5384.0,2024-08-12,07:00:00,Barcelona,Recurrente,195.0,1.0,1.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
5385.0,2024-08-12,08:00:00,Madrid,Recurrente,110.0,0.0,0.0,España,ES,40.4168,-3.7038,3.0,chándal dorado M
5386.0,2024-08-12,09:00:00,Sevilla,Recurrente,165.0,1.0,0.0,España,ES,37.3891,-5.9845,10.0,chándal estampado M
5387.0,2024-08-12,10:00:00,Valencia,Recurrente,189.0,1.0,0.0,España,ES,39.4699,-0.3763,10.0,chándal estampado M
5388.0,2024-08-12,11:00:00,Coimbra,Nuevo,66.0,1.0,1.0,Portugal,PT,40.211,-8.4292,12.0,chándal estampado XL
5389.0,2024-08-12,12:00:00,Madrid,Recurrente,117.0,0.0,0.0,España,ES,40.4168,-3.7038,7.0,chándal dorado XXXL
5390.0,2024-08-12,13:00:00,Bilbao,Nuevo,58.0,0.0,0.0,España,ES,43.263,-2.935,10.0,chándal estampado M
5391.0,2024-08-12,14:00:00,Bilbao,Recurrente,152.0,1.0,1.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
5392.0,2024-08-12,15:00:00,Porto,Recurrente,168.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,5.0,chándal dorado XL
5393.0,2024-08-12,16:00:00,Sevilla,Nuevo,85.0,1.0,0.0,España,ES,37.3891,-5.9845,10.0,chándal estampado M
5394.0,2024-08-12,17:00:00,Valencia,Recurrente,168.0,1.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
5395.0,2024-08-12,18:00:00,Barcelona,Recurrente,140.0,1.0,0.0,España,ES,41.3874,2.1686,13.0,chándal estampado XXL
5396.0,2024-08-12,19:00:00,Valencia,Recurrente,179.0,1.0,0.0,España,ES,39.4699,-0.3763,14.0,chándal estampado XXXL
5397.0,2024-08-12,20:00:00,Porto,Recurrente,169.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,10.0,chándal estampado M
5398.0,2024-08-12,21:00:00,Bilbao,Recurrente,178.0,1.0,0.0,España,ES,43.263,-2.935,13.0,chándal estampado XXL
5399.0,2024-08-12,22:00:00,Valencia,Recurrente,131.0,0.0,1.0,España,ES,39.4699,-0.3763,10.0,chándal estampado M
5400.0,2024-08-12,23:00:00,Lisboa,Nuevo,88.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,6.0,chándal dorado XXL
5401.0,2024-08-13,00:00:00,Sevilla,Recurrente,144.0,0.0,0.0,España,ES,37.3891,-5.9845,2.0,chándal dorado S
5402.0,2024-08-13,01:00:00,Porto,Nuevo,79.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,12.0,chándal estampado XL
5403.0,2024-08-13,02:00:00,Sevilla,Nuevo,90.0,0.0,0.0,España,ES,37.3891,-5.9845,14.0,chándal estampado XXXL
5404.0,2024-08-13,03:00:00,Sevilla,Recurrente,167.0,1.0,0.0,España,ES,37.3891,-5.9845,12.0,chándal estampado XL
5405.0,2024-08-13,04:00:00,Lisboa,Recurrente,150.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,2.0,chándal dorado S
5406.0,2024-08-13,05:00:00,Valencia,Nuevo,84.0,0.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
5407.0,2024-08-13,06:00:00,Sevilla,Nuevo,66.0,0.0,0.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
5408.0,2024-08-13,07:00:00,Madrid,Recurrente,171.0,0.0,1.0,España,ES,40.4168,-3.7038,8.0,chándal estampado XS
5409.0,2024-08-13,08:00:00,Madrid,Recurrente,175.0,0.0,1.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
5410.0,2024-08-13,09:00:00,Coimbra,Recurrente,185.0,0.0,0.0,Portugal,PT,40.211,-8.4292,6.0,chándal dorado XXL
5411.0,2024-08-13,10:00:00,Coimbra,Recurrente,156.0,0.0,0.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
5412.0,2024-08-13,11:00:00,Valencia,Recurrente,156.0,1.0,1.0,España,ES,39.4699,-0.3763,6.0,chándal dorado XXL
5413.0,2024-08-13,12:00:00,Lisboa,Recurrente,151.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,11.0,chándal estampado L
5414.0,2024-08-13,13:00:00,Sevilla,Recurrente,181.0,0.0,0.0,España,ES,37.3891,-5.9845,14.0,chándal estampado XXXL
5415.0,2024-08-13,14:00:00,Madrid,Recurrente,107.0,0.0,0.0,España,ES,40.4168,-3.7038,3.0,chándal dorado M
5416.0,2024-08-13,15:00:00,Porto,Recurrente,177.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,8.0,chándal estampado XS
5417.0,2024-08-13,16:00:00,Lisboa,Recurrente,158.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,1.0,chándal dorado XS
5418.0,2024-08-13,17:00:00,Lisboa,Recurrente,129.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,6.0,chándal dorado XXL
5419.0,2024-08-13,18:00:00,Sevilla,Recurrente,155.0,0.0,1.0,España,ES,37.3891,-5.9845,3.0,chándal dorado M
5420.0,2024-08-13,19:00:00,Sevilla,Recurrente,144.0,1.0,1.0,España,ES,37.3891,-5.9845,10.0,chándal estampado M
5421.0,2024-08-13,20:00:00,Barcelona,Recurrente,166.0,1.0,0.0,España,ES,41.3874,2.1686,10.0,chándal estampado M
5422.0,2024-08-13,21:00:00,Porto,Recurrente,144.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,3.0,chándal dorado M
5423.0,2024-08-13,22:00:00,Coimbra,Nuevo,95.0,1.0,0.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
5424.0,2024-08-13,23:00:00,Lisboa,Recurrente,163.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,7.0,chándal dorado XXXL
5425.0,2024-08-14,00:00:00,Lisboa,Recurrente,162.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,13.0,chándal estampado XXL
5426.0,2024-08-14,01:00:00,Sevilla,Recurrente,177.0,1.0,0.0,España,ES,37.3891,-5.9845,14.0,chándal estampado XXXL
5427.0,2024-08-14,02:00:00,Bilbao,Nuevo,96.0,0.0,0.0,España,ES,43.263,-2.935,2.0,chándal dorado S
5428.0,2024-08-14,03:00:00,Lisboa,Recurrente,165.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,6.0,chándal dorado XXL
5429.0,2024-08-14,04:00:00,Barcelona,Recurrente,151.0,0.0,0.0,España,ES,41.3874,2.1686,12.0,chándal estampado XL
5430.0,2024-08-14,05:00:00,Madrid,Recurrente,113.0,0.0,0.0,España,ES,40.4168,-3.7038,13.0,chándal estampado XXL
5431.0,2024-08-14,06:00:00,Sevilla,Recurrente,153.0,0.0,0.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
5432.0,2024-08-14,07:00:00,Barcelona,Recurrente,154.0,1.0,1.0,España,ES,41.3874,2.1686,10.0,chándal estampado M
5433.0,2024-08-14,08:00:00,Coimbra,Recurrente,167.0,1.0,0.0,Portugal,PT,40.211,-8.4292,11.0,chándal estampado L
5434.0,2024-08-14,09:00:00,Madrid,Recurrente,113.0,1.0,0.0,España,ES,40.4168,-3.7038,7.0,chándal dorado XXXL
5435.0,2024-08-14,10:00:00,Sevilla,Recurrente,177.0,0.0,0.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
5436.0,2024-08-14,11:00:00,Coimbra,Recurrente,154.0,0.0,0.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
5437.0,2024-08-14,12:00:00,Barcelona,Recurrente,164.0,1.0,0.0,España,ES,41.3874,2.1686,6.0,chándal dorado XXL
5438.0,2024-08-14,13:00:00,Valencia,Nuevo,98.0,1.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
5439.0,2024-08-14,14:00:00,Madrid,Recurrente,112.0,1.0,0.0,España,ES,40.4168,-3.7038,7.0,chándal dorado XXXL
5440.0,2024-08-14,15:00:00,Madrid,Nuevo,123.0,1.0,0.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
5441.0,2024-08-14,16:00:00,Sevilla,Recurrente,154.0,0.0,1.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
5442.0,2024-08-14,17:00:00,Sevilla,Recurrente,154.0,0.0,1.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
5443.0,2024-08-14,18:00:00,Lisboa,Recurrente,150.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,5.0,chándal dorado XL
5444.0,2024-08-14,19:00:00,Barcelona,Nuevo,78.0,0.0,0.0,España,ES,41.3874,2.1686,13.0,chándal estampado XXL
5445.0,2024-08-14,20:00:00,Porto,Recurrente,179.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,11.0,chándal estampado L
5446.0,2024-08-14,21:00:00,Madrid,Recurrente,187.0,0.0,1.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
5447.0,2024-08-14,22:00:00,Bilbao,Recurrente,141.0,0.0,0.0,España,ES,43.263,-2.935,14.0,chándal estampado XXXL
5448.0,2024-08-14,23:00:00,Valencia,Recurrente,197.0,0.0,1.0,España,ES,39.4699,-0.3763,11.0,chándal estampado L
5449.0,2024-08-15,00:00:00,Barcelona,Recurrente,171.0,0.0,0.0,España,ES,41.3874,2.1686,4.0,chándal dorado L
5450.0,2024-08-15,01:00:00,Bilbao,Recurrente,140.0,0.0,0.0,España,ES,43.263,-2.935,3.0,chándal dorado M
5451.0,2024-08-15,02:00:00,Porto,Recurrente,157.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
5452.0,2024-08-15,03:00:00,Madrid,Recurrente,97.0,0.0,0.0,España,ES,40.4168,-3.7038,7.0,chándal dorado XXXL
5453.0,2024-08-15,04:00:00,Porto,Recurrente,196.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,4.0,chándal dorado L
5454.0,2024-08-15,05:00:00,Coimbra,Recurrente,145.0,0.0,0.0,Portugal,PT,40.211,-8.4292,5.0,chándal dorado XL
5455.0,2024-08-15,06:00:00,Madrid,Recurrente,109.0,0.0,0.0,España,ES,40.4168,-3.7038,3.0,chándal dorado M
5456.0,2024-08-15,07:00:00,Bilbao,Recurrente,190.0,0.0,0.0,España,ES,43.263,-2.935,6.0,chándal dorado XXL
5457.0,2024-08-15,08:00:00,Coimbra,Recurrente,154.0,0.0,0.0,Portugal,PT,40.211,-8.4292,13.0,chándal estampado XXL
5458.0,2024-08-15,09:00:00,Barcelona,Recurrente,160.0,0.0,0.0,España,ES,41.3874,2.1686,4.0,chándal dorado L
5459.0,2024-08-15,10:00:00,Porto,Nuevo,72.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,1.0,chándal dorado XS
5460.0,2024-08-15,11:00:00,Barcelona,Nuevo,82.0,1.0,0.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
5461.0,2024-08-15,12:00:00,Valencia,Nuevo,84.0,0.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
5462.0,2024-08-15,13:00:00,Madrid,Recurrente,178.0,1.0,1.0,España,ES,40.4168,-3.7038,4.0,chándal dorado L
5463.0,2024-08-15,14:00:00,Barcelona,Recurrente,185.0,0.0,0.0,España,ES,41.3874,2.1686,12.0,chándal estampado XL
5464.0,2024-08-15,15:00:00,Valencia,Recurrente,152.0,0.0,0.0,España,ES,39.4699,-0.3763,10.0,chándal estampado M
5465.0,2024-08-15,16:00:00,Valencia,Recurrente,130.0,0.0,0.0,España,ES,39.4699,-0.3763,2.0,chándal dorado S
5466.0,2024-08-15,17:00:00,Valencia,Recurrente,165.0,0.0,0.0,España,ES,39.4699,-0.3763,13.0,chándal estampado XXL
5467.0,2024-08-15,18:00:00,Porto,Recurrente,170.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,12.0,chándal estampado XL
5468.0,2024-08-15,19:00:00,Bilbao,Nuevo,87.0,1.0,0.0,España,ES,43.263,-2.935,4.0,chándal dorado L
5469.0,2024-08-15,20:00:00,Madrid,Nuevo,190.0,1.0,1.0,España,ES,40.4168,-3.7038,7.0,chándal dorado XXXL
5470.0,2024-08-15,21:00:00,Barcelona,Recurrente,167.0,0.0,1.0,España,ES,41.3874,2.1686,11.0,chándal estampado L
5471.0,2024-08-15,22:00:00,Lisboa,Recurrente,192.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,2.0,chándal dorado S
5472.0,2024-08-15,23:00:00,Porto,Recurrente,172.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,6.0,chándal dorado XXL
5473.0,2024-08-16,00:00:00,Sevilla,Recurrente,158.0,1.0,1.0,España,ES,37.3891,-5.9845,1.0,chándal dorado XS
5474.0,2024-08-16,01:00:00,Porto,Recurrente,156.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,12.0,chándal estampado XL
5475.0,2024-08-16,02:00:00,Porto,Recurrente,162.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,3.0,chándal dorado M
5476.0,2024-08-16,03:00:00,Sevilla,Recurrente,194.0,0.0,1.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
5477.0,2024-08-16,04:00:00,Madrid,Recurrente,107.0,0.0,0.0,España,ES,40.4168,-3.7038,5.0,chándal dorado XL
5478.0,2024-08-16,05:00:00,Valencia,Recurrente,165.0,0.0,0.0,España,ES,39.4699,-0.3763,14.0,chándal estampado XXXL
5479.0,2024-08-16,06:00:00,Barcelona,Recurrente,156.0,1.0,0.0,España,ES,41.3874,2.1686,11.0,chándal estampado L
5480.0,2024-08-16,07:00:00,Sevilla,Recurrente,185.0,1.0,0.0,España,ES,37.3891,-5.9845,8.0,chándal estampado XS
5481.0,2024-08-16,08:00:00,Lisboa,Nuevo,108.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,1.0,chándal dorado XS
5482.0,2024-08-16,09:00:00,Bilbao,Recurrente,173.0,0.0,0.0,España,ES,43.263,-2.935,4.0,chándal dorado L
5483.0,2024-08-16,10:00:00,Bilbao,Recurrente,166.0,1.0,1.0,España,ES,43.263,-2.935,3.0,chándal dorado M
5484.0,2024-08-16,11:00:00,Bilbao,Recurrente,166.0,1.0,0.0,España,ES,43.263,-2.935,10.0,chándal estampado M
5485.0,2024-08-16,12:00:00,Valencia,Recurrente,122.0,0.0,1.0,España,ES,39.4699,-0.3763,9.0,chándal estampado S
5486.0,2024-08-16,13:00:00,Bilbao,Nuevo,93.0,1.0,0.0,España,ES,43.263,-2.935,7.0,chándal dorado XXXL
5487.0,2024-08-16,14:00:00,Sevilla,Recurrente,167.0,1.0,1.0,España,ES,37.3891,-5.9845,12.0,chándal estampado XL
5488.0,2024-08-16,15:00:00,Porto,Recurrente,173.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,3.0,chándal dorado M
5489.0,2024-08-16,16:00:00,Bilbao,Recurrente,152.0,0.0,0.0,España,ES,43.263,-2.935,14.0,chándal estampado XXXL
5490.0,2024-08-16,17:00:00,Barcelona,Nuevo,79.0,1.0,0.0,España,ES,41.3874,2.1686,1.0,chándal dorado XS
5491.0,2024-08-16,18:00:00,Valencia,Recurrente,158.0,0.0,0.0,España,ES,39.4699,-0.3763,13.0,chándal estampado XXL
5492.0,2024-08-16,19:00:00,Barcelona,Recurrente,183.0,0.0,0.0,España,ES,41.3874,2.1686,5.0,chándal dorado XL
5493.0,2024-08-16,20:00:00,Coimbra,Recurrente,158.0,0.0,0.0,Portugal,PT,40.211,-8.4292,10.0,chándal estampado M
5494.0,2024-08-16,21:00:00,Porto,Recurrente,202.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,3.0,chándal dorado M
5495.0,2024-08-16,22:00:00,Bilbao,Recurrente,173.0,1.0,0.0,España,ES,43.263,-2.935,11.0,chándal estampado L
5496.0,2024-08-16,23:00:00,Sevilla,Recurrente,142.0,0.0,0.0,España,ES,37.3891,-5.9845,2.0,chándal dorado S
5497.0,2024-08-17,00:00:00,Valencia,Recurrente,163.0,0.0,0.0,España,ES,39.4699,-0.3763,3.0,chándal dorado M
5498.0,2024-08-17,01:00:00,Lisboa,Nuevo,76.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,5.0,chándal dorado XL
5499.0,2024-08-17,02:00:00,Barcelona,Recurrente,126.0,0.0,0.0,España,ES,41.3874,2.1686,5.0,chándal dorado XL
5500.0,2024-08-17,03:00:00,Valencia,Recurrente,194.0,1.0,1.0,España,ES,39.4699,-0.3763,10.0,chándal estampado M
5501.0,2024-08-17,04:00:00,Madrid,Recurrente,100.0,0.0,0.0,España,ES,40.4168,-3.7038,8.0,chándal estampado XS
5502.0,2024-08-17,05:00:00,Coimbra,Recurrente,175.0,0.0,1.0,Portugal,PT,40.211,-8.4292,4.0,chándal dorado L
5503.0,2024-08-17,06:00:00,Lisboa,Recurrente,168.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,2.0,chándal dorado S
5504.0,2024-08-17,07:00:00,Barcelona,Recurrente,140.0,0.0,1.0,España,ES,41.3874,2.1686,8.0,chándal estampado XS
5505.0,2024-08-17,08:00:00,Madrid,Recurrente,114.0,0.0,0.0,España,ES,40.4168,-3.7038,13.0,chándal estampado XXL
5506.0,2024-08-17,09:00:00,Valencia,Recurrente,180.0,0.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
5507.0,2024-08-17,10:00:00,Valencia,Recurrente,146.0,0.0,0.0,España,ES,39.4699,-0.3763,10.0,chándal estampado M
5508.0,2024-08-17,11:00:00,Valencia,Recurrente,119.0,0.0,0.0,España,ES,39.4699,-0.3763,13.0,chándal estampado XXL
5509.0,2024-08-17,12:00:00,Lisboa,Recurrente,161.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,8.0,chándal estampado XS
5510.0,2024-08-17,13:00:00,Sevilla,Recurrente,162.0,1.0,0.0,España,ES,37.3891,-5.9845,12.0,chándal estampado XL
5511.0,2024-08-17,14:00:00,Porto,Recurrente,167.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,13.0,chándal estampado XXL
5512.0,2024-08-17,15:00:00,Sevilla,Nuevo,93.0,0.0,0.0,España,ES,37.3891,-5.9845,14.0,chándal estampado XXXL
5513.0,2024-08-17,16:00:00,Lisboa,Nuevo,92.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,11.0,chándal estampado L
5514.0,2024-08-17,17:00:00,Valencia,Recurrente,170.0,0.0,1.0,España,ES,39.4699,-0.3763,1.0,chándal dorado XS
5515.0,2024-08-17,18:00:00,Porto,Recurrente,187.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,12.0,chándal estampado XL
5516.0,2024-08-17,19:00:00,Coimbra,Recurrente,138.0,0.0,0.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
5517.0,2024-08-17,20:00:00,Coimbra,Nuevo,90.0,0.0,0.0,Portugal,PT,40.211,-8.4292,4.0,chándal dorado L
5518.0,2024-08-17,21:00:00,Lisboa,Recurrente,176.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,4.0,chándal dorado L
5519.0,2024-08-17,22:00:00,Bilbao,Recurrente,143.0,0.0,1.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
5520.0,2024-08-17,23:00:00,Madrid,Recurrente,115.0,1.0,0.0,España,ES,40.4168,-3.7038,12.0,chándal estampado XL
5521.0,2024-08-18,00:00:00,Bilbao,Nuevo,75.0,0.0,0.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
5522.0,2024-08-18,01:00:00,Madrid,Recurrente,109.0,0.0,0.0,España,ES,40.4168,-3.7038,6.0,chándal dorado XXL
